"state","county.x","pop_summed","area_summed","cattled_farms_summed","cattle_count_summed","broiler_farms_summed","broiler_count_summed","layer_farms_summed","layer_count_summed","hog_farms_summed","hog_count_summed","sheep_farms_summed","sheep_count_summed","Population..2020.census.","Area..mi.2.","cattle.farms.x","cattle.count.x","hog.farm.x","hog.count.x","sheep.farm.x","sheep.count.x","broiler.farm.x","broiler.count.x","layer.farm.x","layer.count.x","X","county.y","cattle.farms.y","cattle.count.y","hog.farm.y","hog.count.y","layer.farm.y","layer.count.y","broiler.farm.y","broiler.count.y","sheep.farm.y","sheep.count.y","surrounding_population_density","population_density","animal_density","surrounding_animal_density"
"nebraska","jefferson",64025,4768,1562,282949,10,700441,182,1551,93,220311,109,7910,7240,573,201,24761,9,-47,19,1154,1,-47,32,-47,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,13.4280620805369,12.6352530541012,43.2129144851658,59.3433305369128
"nebraska","johnson",375132,3527,1279,97641,27,2480908,379,8578,85,105506,100,2659,5290,376,113,9528,6,5058,7,326,2,-47,10,166,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,106.360079387582,14.0691489361702,25.3404255319149,27.683867309328
"nebraska","kearney",106302,4291,1202,625068,2,0,180,113123,56,73450,71,9683,6688,516,87,95439,2,-47,10,210,0,0,27,810,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,24.7732463295269,12.9612403100775,184.959302325581,145.669540899557
"nebraska","keith",50414,7941,1002,557442,6,410,120,2513,26,34905,37,2099,8335,1061,107,33339,7,106,1,-47,2,-47,12,260,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,6.34857070897872,7.85579641847314,31.4222431668238,70.1979599546657
"nebraska","keyapaha",41263,15934,2468,1137604,16,729,200,7123,49,132423,60,3971,769,773,113,44184,0,0,1,-47,0,0,5,106,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,2.58961968118489,0.994825355756792,57.1591203104787,71.3947533576001
"nebraska","kimball",464597,11439.15,2289,979791,55,1692,1135,5616,224,1657,222,145005,3434,952,112,18702,3,19,7,-47,0,0,30,423,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,40.614643570545,3.60714285714286,19.6449579831933,85.6524304690471
"nebraska","knox",82006,8415,2802,790328,23,902,290,10932,179,712494,117,13088,8391,1108,457,116640,27,120220,26,1447,4,-47,47,-47,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,9.74521687462864,7.57310469314079,105.270758122744,93.918954248366
"nebraska","lancaster",454660,5733,2116,243286,55,45470914,625,555440,154,234950,175,5548,322608,839,359,24796,13,9130,40,924,16,1780730,208,5570,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,79.3057735914879,384.514898688915,29.554231227652,42.4360718646433
"nebraska","lincoln",85015,10932,2153,1075048,8,410,219,5000,51,129848,90,3872,34676,2564,494,305622,4,42,24,1259,1,-47,69,1306,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,7.7767105744603,13.5241809672387,119.197347893916,98.3395536040981
"nebraska","logan",47436,7711,1515,748965,8,18,162,3325,17,35173,52,2097,716,571,58,27924,0,0,4,72,0,0,15,396,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,6.15173129295811,1.25394045534151,48.9036777583187,97.1294254960446
"nebraska","loup",27688,9072,1942,842104,14,72,176,5952,35,118022,58,4218,607,570,58,31620,2,-47,4,185,0,0,5,146,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,3.05202821869489,1.06491228070175,55.4736842105263,92.8245149911817
"nebraska","madison",104411,4529,1552,560152,25,21281490,225,5963,175,896667,61,2622,35585,859,211,82112,24,43156,20,1402,9,-47,63,3113,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,23.0538750275999,41.4260768335274,95.5902211874272,123.681165820269
"nebraska","mcpherson",45940,6918,976,510478,3,0,114,2255,21,51377,29,1331,399,573,100,53458,3,31,0,0,0,0,3,39,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,6.64064758600752,0.696335078534031,93.2949389179756,73.7898236484533
"nebraska","merrick",129357,3703,1318,417814,25,21281250,216,3828,127,681484,71,1456,7668,485,165,49563,2,-47,8,418,0,0,22,404,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,34.9330272751823,15.8103092783505,102.19175257732,112.831217931407
"nebraska","morrill",68624,9326,1256,599054,10,190,244,4519,40,58182,44,2454,4555,1424,246,160127,0,0,13,431,1,-47,38,446,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,7.35835299163629,3.19873595505618,112.448735955056,64.2348273643577
"nebraska","nance",59386,3431,1180,413644,9,21281250,144,2977,109,633171,55,2376,3380,441,146,18031,7,57049,9,105,0,0,13,190,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,17.3086563684057,7.66439909297052,40.8866213151927,120.560769454969
"nebraska","nemaha",48219,3394,906,63124,7,163,159,3804,59,84689,55,2298,7074,409,83,4662,2,-47,9,279,1,-47,18,449,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,14.2071302298173,17.2958435207824,11.398533007335,18.5987035945787
"nebraska","nuckolls",31785,4499,1077,341602,6,0,117,2609,49,242081,103,14428,4095,575,158,42087,5,224,15,756,0,0,23,400,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,7.06490331184708,7.12173913043478,73.1947826086956,75.9284285396755
"nebraska","otoe",411096,4710,1406,106492,30,2480908,440,8452,97,110491,113,2734,15912,616,233,9149,22,54004,14,197,3,163,69,1876,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,87.2815286624204,25.8311688311688,14.8522727272727,22.6097664543524
"nebraska","pawnee",64794,4245,1598,206870,8,700015,204,2943,107,398971,78,3223,2544,432,148,15737,6,60,10,499,1,-47,16,517,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,15.2636042402827,5.88888888888889,36.4282407407407,48.7326266195524
"nebraska","perkins",59390,7772.13,1074,631075,7,410,154,3366,29,18749,58,2658,2858,883,82,35653,4,18601,7,825,3,410,11,383,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,7.64140589516645,3.23669309173273,40.3771234428086,81.1971750343857
"nebraska","phelps",102342,5342,1454,757247,2,0,194,113358,58,118024,62,2979,8968,540,106,207473,3,-47,0,0,0,0,15,276,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,19.157993260951,16.6074074074074,384.209259259259,141.753463122426
"nebraska","pierce",81507,5012,1909,546074,24,452,273,6168,164,542704,82,6705,7317,574,213,50120,27,38764,6,-47,3,240,26,620,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,16.262370311253,12.7473867595819,87.3170731707317,108.953312051077
"nebraska","platte",116315,5016,1688,601000,37,52750760,281,548531,185,920264,95,4030,34296,678,257,125056,67,573569,14,165,9,21281250,30,662,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,23.1887958532695,50.5840707964602,184.448377581121,119.81658692185
"nebraska","polk",96710,3881,1331,379494,43,58746380,279,547796,155,753410,99,2963,5214,439,145,56770,17,37958,1,-47,3,-47,27,-47,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,24.9188353517135,11.876993166287,129.316628701595,97.7825302757021
"nebraska","redwillow",25798,5084,864,250950,0,0,84,1728,8,27812,33,608,10702,717,124,53015,5,27812,6,39,0,0,24,611,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,5.07435090479937,14.9260808926081,73.9400278940028,49.3607395751377
"nebraska","richardson",49003,3539,1117,155704,8,900,166,3274,70,359540,74,4169,7871,554,202,13256,15,25538,14,997,0,0,28,524,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,13.8465668267872,14.2075812274368,23.927797833935,43.9966092116417
"nebraska","rock",17478,6525,1359,554163,10,504,115,5122,32,118622,38,3573,1262,1008,174,105901,2,-47,1,-47,1,-47,16,213,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,2.67862068965517,1.25198412698413,105.060515873016,84.9291954022988
"nebraska","saline",408163,5144,1779,258759,33,8476791,459,8840,133,201150,163,5803,14292,575,200,18653,22,35444,10,320,4,426,34,524,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,79.3473950233281,24.855652173913,32.44,50.3030715396579
"nebraska","sarpy",932157,3276,794,115917,35,6373673,339,8095,72,101185,115,3881,190604,241,39,1073,1,-47,18,174,0,0,58,1219,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,284.541208791209,790.887966804979,4.45228215767635,35.3836996336996
"nebraska","saunders",1192150,3842,1165,185552,42,38774690,527,554231,82,128248,152,4147,22278,754,249,55262,8,3774,15,955,5,5524450,59,2089,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,310.294117647059,29.5464190981432,73.2917771883289,48.2956793336804
"nebraska","scottsbluff",65788,7522,1283,557442,16,348,248,4420,35,58023,75,9512,36084,739,263,83479,22,57820,18,1201,6,190,80,1531,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,8.74607817069928,48.8281461434371,112.962110960758,74.1082159000266
"nebraska","seward",387768,4164,1457,261215,44,39246286,436,551811,125,258528,128,4362,17609,575,281,35622,17,25607,26,960,6,5995620,75,1747,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,93.1239193083573,30.624347826087,61.9513043478261,62.7317483189241
"nebraska","sheridan",50335,16872,1710,892841,13,2445,217,3781,21,432,51,4637,5127,2441,294,105776,3,123,2,-47,0,0,32,694,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,2.98334518729256,2.10036870135191,43.3330602212208,52.9185040303461
"nebraska","sherman",76310,5821,1881,627660,2,0,227,113904,61,6217,67,4553,2959,566,182,43369,4,98,0,0,0,0,23,385,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,13.1094313691806,5.22791519434629,76.6236749116608,107.826833877341
"nebraska","sioux",78198,11114,1581,535359,26,850,334,8308,45,58189,111,15082,1135,1313,201,91679,0,0,5,354,0,0,26,441,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,7.03599064243297,0.864432597105864,69.8240670220868,48.1697858556775
"nebraska","stanton",112332,3970,1552,754522,42,21281490,243,106174,215,1036171,78,3475,5842,430,186,31763,11,70935,7,520,2,-47,37,-47,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,28.2952141057935,13.5860465116279,73.8674418604651,190.055919395466
"nebraska","thayer",46416,4488,1377,291267,6,426,147,1951,62,183281,104,8232,5034,575,137,44561,4,2989,18,711,0,0,24,497,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,10.3422459893048,8.75478260869565,77.4973913043478,64.899064171123
"nebraska","thomas",8381,9250,874,515193,6,18,78,1246,12,35157,11,197,669,713,83,34915,3,35100,0,0,0,0,10,224,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,0.906054054054054,0.938288920056101,48.969144460028,55.6965405405405
"nebraska","thurston",174085,4209,1356,575927,23,0,247,104687,132,349279,102,4476,6773,394,52,37338,0,0,4,100,0,0,16,373,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,41.360180565455,17.1903553299492,94.7664974619289,136.832264195771
"nebraska","valley",22338,5428,1336,598590,3,0,121,2237,25,537,33,2089,4059,568,156,73652,5,439,0,0,0,0,8,203,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,4.11532792925571,7.14612676056338,129.669014084507,110.278187177598
"nebraska","washington",757529,3399,957,164771,59,6279149,326,5252,130,194669,140,5363,20865,390,174,15904,37,29022,33,1592,17,-47,59,-47,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,222.868196528391,53.5,40.7794871794872,48.4763165636952
"nebraska","wayne",88213,4489,1740,719921,36,452,272,106382,173,532112,80,6731,9697,444,192,35095,13,29748,8,408,0,0,18,-47,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,19.6509244820673,21.8400900900901,79.0427927927928,160.374470928937
"nebraska","webster",60878,5183,1157,441338,6,0,175,4516,62,253563,102,14656,3395,575,155,88001,9,15229,10,6933,1,-47,14,630,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,11.7457071194289,5.90434782608696,153.045217391304,85.1510708084121
"nebraska","wheeler",30635,6240,1634,691049,7,0,150,5799,63,258956,43,4411,774,575,87,100403,1,-47,4,106,2,-47,10,72,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,4.90945512820513,1.34608695652174,174.613913043478,110.745032051282
"nebraska","york",80693,4442,1344,312433,40,37465556,292,547254,127,437868,127,6948,14125,576,132,38653,22,53542,14,293,2,-47,27,502,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,18.1659162539397,24.5225694444444,67.1059027777778,70.3361098604232
"nebraska","banner",167225,9968,1515,563251,26,2040,391,7021,59,57880,123,21258,674,746,85,57778,2,-47,0,0,0,0,8,225,1642,"Nebraska",16958,6390191,942,3606923,2782,7161783,200,90851080,953,58026,16.776183788122,0.903485254691689,77.4504021447721,56.50591894061
"nevada","carsoncity",1062697,10861,638,79580,20,0,471,9320,57,552,241,22761,58639,144,4,425,0,0,3,81,0,0,3,30,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,97.845226038118,407.215277777778,2.95138888888889,7.32713378141976
"nevada","churchill",639772,46976,611,180870,5,0,269,9834,28,93,113,14678,25516,4929,227,61993,8,-47,28,717,2,-47,84,1618,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,13.6191246594005,5.17670927165754,12.5771961858389,3.85026396457766
"nevada","douglas",777685,9750,799,80149,46,1441,702,15678,119,949,362,24416,49488,710,92,13072,0,0,35,507,1,-47,46,1096,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,79.7625641025641,69.7014084507042,18.4112676056338,8.22041025641026
"nevada","elko",344634,71876,2423,1052646,33,1851,727,7329,142,1500,324,107067,53702,17182,282,128070,17,104,46,20600,1,-47,81,1245,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,4.79484111525405,3.12548015364917,7.45373064835293,14.645305804441
"nevada","esmeralda",89085,38729,124,44240,2,0,56,5038,7,17,18,495,729,3589,7,1126,0,0,0,0,0,0,3,38,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,2.30021430969041,0.203120646419615,0.3137364168292,1.14229647034522
"nevada","clark",4735488,80417,457,170450,16,1018,255,867720,50,738,54,1279,2265461,7911,56,2532,5,-47,6,695,2,-47,29,920,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,58.8866533195717,286.368474276324,0.32006067500948,2.1195767064178
"nevada","humboldt",620842,72690,1651,693740,9,44,446,7965,78,721,220,48012,17285,9658,137,59243,11,37,30,8815,3,44,42,823,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,8.54095473930389,1.78970801408159,6.13408573203562,9.54381620580548
"nevada","lander",162333,65899,877,333127,7,44,279,9437,47,237,140,30494,5734,5798,43,16023,0,0,11,-47,0,0,7,99,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,2.46336059727765,0.988961710934805,2.76353915143153,5.05511464513877
"nevada","lincoln",2801513,74191,1278,201237,24,3045,427,12485,107,404264,261,72276,4499,10635,64,14031,2,-47,2,-47,0,0,19,259,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,37.7608200455581,0.423037141513869,1.31932299012694,2.71241794826866
"nevada","lyon",701223,21184,553,136460,7,0,265,5460,22,18,121,14904,59235,1994,85,40360,8,-47,27,13249,1,-47,54,1283,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,33.101538897281,29.7066198595787,20.2407221664995,6.44165407854985
"nevada","mineral",154820,35460,411,135219,4,0,188,7939,21,17,70,14422,4554,3757,12,1820,0,0,5,350,0,0,5,-47,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,4.36604624929498,1.21213734362523,0.484429065743945,3.81328257191201
"nevada","nye",2388035,78011,621,172030,6,0,232,8896,26,38,110,14806,51591,18147,58,23989,4,17,9,106,1,-47,34,4934,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,30.6115163246209,2.84294924780956,1.32192648922687,2.20520183051108
"nevada","pershing",541677,32736,593,173944,6,44,218,4440,27,113,102,9788,6650,6009,75,23826,3,58,11,256,0,0,22,533,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,16.5468291788856,1.10667332334831,3.96505242136795,5.31353861192571
"nevada","storey",608470,8744,200,53644,4,0,122,2680,13,18,52,13330,4104,264,0,0,0,0,0,0,2,-47,2,-47,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,69.5871454711802,15.5454545454545,0,6.13494967978042
"nevada","washoe",1225222,59235,1999,479923,60,682,958,19524,172,1530,444,52456,486492,6342,111,12859,5,18,22,-47,1,-47,63,1367,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,20.684088798852,76.7095553453169,2.02759381898455,8.10201738836836
"nevada","whitepine",218186,76537,1214,294566,24,1802,403,7977,91,461,213,57538,9080,8877,74,19159,1,-47,41,12899,0,0,36,843,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,2.85072579275383,1.02286808606511,2.15827419173144,3.84867449730196
"nevada","eureka",121962,54180,512,207224,2,0,167,7306,26,142,112,33605,1855,4176,55,19983,4,21,5,-47,0,0,9,185,1736,"Nevada",1382,438511,68,-47,539,15363,14,2366,281,71699,2.25105204872647,0.444204980842912,4.78520114942529,3.82473237356958
"new hampshire","belknap",489627,4352,375,13428,75,10146,518,16563,121,1850,215,3895,63705,401,51,1749,14,186,35,571,11,3840,50,2574,1754,"New Hampshire",789,29647,219,-47,1109,238651,147,115753,506,8754,112.506204044118,158.865336658354,4.36159600997506,3.08547794117647
"new hampshire","carroll",636836,8665,623,20234,104,14867,750,34517,167,2061,274,4325,50107,934,58,1187,10,168,11,110,9,610,63,2278,1754,"New Hampshire",789,29647,219,-47,1109,238651,147,115753,506,8754,73.4952106174264,53.6477516059957,1.27087794432548,2.33514137334103
"new hampshire","coos",236190,7300,400,15039,61,7245,423,28715,91,1254,134,1686,31268,1801,67,5054,12,158,20,147,8,1405,78,1514,1754,"New Hampshire",789,29647,219,-47,1109,238651,147,115753,506,8754,32.3547945205479,17.3614658523043,2.80621876735147,2.06013698630137
"new hampshire","grafton",556252,9142,957,58283,148,19888,1027,100628,185,4060,492,8810,91118,1714,102,5208,31,669,53,763,13,-47,118,-47,1754,"New Hampshire",789,29647,219,-47,1109,238651,147,115753,506,8754,60.8457667906366,53.1610268378063,3.03850641773629,6.37530080945089
"new hampshire","hillsborough",4314384,6585,807,25507,159,48553,1347,171665,229,3666,595,10466,422937,876,105,1670,30,-47,98,1355,25,13305,135,9924,1754,"New Hampshire",789,29647,219,-47,1109,238651,147,115753,506,8754,655.183599088838,482.804794520548,1.90639269406393,3.87350037965072
"new hampshire","merrimack",1219696,5526,587,19823,109,22841,854,35831,173,2601,419,7325,153808,934,118,3685,44,508,75,1410,29,4832,192,8483,1754,"New Hampshire",789,29647,219,-47,1109,238651,147,115753,506,8754,220.719507781397,164.676659528908,3.94539614561028,3.58722403184944
"new hampshire","rockingham",2043611,4643,559,13573,124,22260,908,27377,166,1622,375,6273,314176,695,101,1681,22,465,60,882,17,-47,169,-47,1754,"New Hampshire",789,29647,219,-47,1109,238651,147,115753,506,8754,440.148826189963,452.051798561151,2.41870503597122,2.92332543614043
"new hampshire","strafford",924657,4604,515,13004,107,13064,774,16563,154,1948,289,5041,130889,369,46,1599,22,319,41,1041,13,864,95,3228,1754,"New Hampshire",789,29647,219,-47,1109,238651,147,115753,506,8754,200.837749782798,354.712737127371,4.33333333333333,2.82450043440487
