GEOID,Longitude,Latitude,NH3 column
72147,-65.432474,18.125418,NaN
47135,-87.8693256,35.6637521,8.05874E+15
27163,-92.890117,45.037929,8.85682E+15
51740,-76.3569725,36.8593388,5.66826E+15
42051,-79.6401194,39.9189072,5.25656E+15
54023,-79.195064,39.1059882,3.93039E+15
51171,-78.5739867,38.856204,5.75405E+15
48235,-100.9813037,31.3034241,3.70393E+15
29025,-93.9791785,39.6589977,1.27384E+16
12107,-81.7320389,29.5938964,1.89196E+15
18025,-86.4408711,38.2894327,9.89753E+15
29111,-91.7288031,40.0845592,1.36027E+16
31075,-101.7559645,41.9139574,1.1667E+16
72087,-65.9426487,18.4455028,NaN
16071,-112.5204486,42.1838954,8.00664E+15
17139,-88.6257259,39.6368956,1.00714E+16
21107,-87.5421956,37.3110702,9.67948E+15
16035,-115.6535003,46.67257,4.0995E+15
21013,-83.680718,36.7289281,6.21483E+15
27035,-94.0707182,46.4916528,6.9856E+15
60050,-170.7842335,-14.335468,NaN
72011,-67.1312824,18.2869054,NaN
4009,-109.8783103,32.9318277,4.60253E+15
5123,-90.7515058,35.0228383,9.23414E+15
13101,-82.8973758,30.7140081,4.54908E+15
2070,-158.2671226,59.5433255,NaN
20105,-98.2142837,39.0472801,1.67044E+16
20183,-98.7854295,39.7846603,1.81605E+16
12065,-83.9217606,30.396898,5.13679E+15
72041,-66.1616177,18.1743906,NaN
28005,-90.7955421,31.2039333,5.26764E+15
5097,-93.664153,34.5456557,7.59667E+15
26025,-85.0123853,42.2429896,7.6909E+15
1029,-85.5161261,33.6719637,6.27039E+15
8123,-104.383666,40.555961,1.38319E+16
40009,-99.6900574,35.2706008,1.0378E+16
6049,-120.7183704,41.5929185,3.15666E+15
19153,-93.568971,41.6848158,1.28201E+16
13179,-81.4578709,31.8074582,5.01146E+15
48349,-96.4769087,32.048448,5.31881E+15
48047,-98.2152756,27.0349936,1.82173E+15
47187,-86.8978885,35.8948454,8.64589E+15
56021,-104.660395,41.2928302,6.61509E+15
53003,-117.2277813,46.1818612,5.24885E+15
27155,-96.4748315,45.7699352,1.03014E+16
17017,-90.2457045,39.9692024,1.21913E+16
13247,-84.0263696,33.6520811,5.99844E+15
42067,-77.4004377,40.530673,6.27086E+15
42083,-78.5724631,41.8145902,3.9415E+15
40049,-97.312723,34.7093497,9.67931E+15
31021,-96.3377462,41.8541794,1.72287E+16
35045,-108.3245778,36.5116245,3.49878E+15
36073,-78.2070281,43.3399059,4.83091E+15
22031,-93.7407968,32.0592476,6.01223E+15
6019,-119.6550193,36.7610058,1.47814E+16
13105,-82.8418919,34.1164153,9.21059E+15
1005,-85.4051035,31.8702531,5.37041E+15
37017,-78.5394885,34.5919375,8.78666E+15
48111,-102.5940204,36.2863696,1.61332E+16
17167,-89.662435,39.7568863,1.14919E+16
40035,-95.2015531,36.7638896,1.34525E+16
47035,-84.9947614,35.9523984,6.52727E+15
26137,-84.5766031,45.0217871,3.26216E+15
19161,-95.1052244,42.3875259,1.40368E+16
49015,-110.7210999,39.0090246,4.26265E+15
53019,-118.5335894,48.4732563,3.01383E+15
30109,-104.2745184,46.9629657,6.59602E+15
35027,-105.4498055,33.7408411,4.20578E+15
40021,-94.9967964,35.9043668,1.09253E+16
27173,-95.862756,44.7157358,1.06999E+16
48231,-96.0842298,33.1233077,7.23384E+15
48335,-100.9243924,32.3041168,4.70757E+15
48499,-95.3821664,32.7835881,7.00769E+15
40113,-96.408112,36.6242995,1.14075E+16
37039,-84.0614491,35.1371499,5.44371E+15
26107,-85.3327509,43.6352949,5.50461E+15
21195,-82.410912,37.4860314,5.66001E+15
12067,-83.1785097,29.9900661,5.10472E+15
37035,-81.2149057,35.6618826,5.54083E+15
21025,-83.3171582,37.5178069,6.86312E+15
48075,-100.2081658,34.5246235,8.79064E+15
29181,-90.874834,36.6501703,1.074E+16
17179,-89.5162598,40.5080743,1.09398E+16
48243,-104.191873,30.6253574,3.31855E+15
51678,-79.4443196,37.7823316,3.28991E+15
5135,-91.4710689,36.1733989,9.97391E+15
8069,-105.4867638,40.6580933,5.57759E+15
37177,-76.1653454,35.8704196,6.69035E+15
27131,-93.298513,44.3507747,1.01182E+16
29219,-91.1593065,38.761902,1.12391E+16
21227,-86.4235786,36.995634,8.96505E+15
22017,-93.8849698,32.5801062,6.36267E+15
46121,-100.7076636,43.2087936,1.17121E+16
19127,-92.9814034,42.0416996,1.19055E+16
40141,-98.931701,34.3710852,8.55943E+15
37113,-83.421901,35.1529593,4.59617E+15
54063,-80.5503295,37.5540622,4.6453E+15
18155,-85.029681,38.8258545,9.10825E+15
21105,-88.9720844,36.675896,1.22587E+16
1061,-85.8210224,31.0923822,7.00705E+15
17099,-88.8859312,41.3433407,9.64354E+15
19055,-91.3667667,42.4729373,1.19736E+16
20127,-96.6514482,38.688204,1.37415E+16
19051,-92.4103453,40.7480892,1.24799E+16
16015,-115.7151105,43.9872749,4.27298E+15
55081,-90.6199687,43.9451751,7.81793E+15
37143,-76.4032445,36.1808969,7.33621E+15
12047,-82.9511163,30.4984382,4.48241E+15
2170,-149.5039935,62.2656263,NaN
18035,-85.3992617,40.2275433,1.04671E+16
12075,-82.831233,29.2718541,2.51002E+15
72063,-65.9811768,18.2725815,NaN
72065,-66.7982102,18.4411409,NaN
28045,-89.4827905,30.3916415,5.87263E+15
13315,-83.4382586,31.9627199,6.56888E+15
22081,-93.3490504,32.1012125,5.86353E+15
47093,-83.9377209,35.9927265,6.03606E+15
23017,-70.7344211,44.4944998,2.22382E+15
29095,-94.3432105,39.005364,1.22964E+16
13281,-83.7322645,34.9025294,3.85253E+15
28129,-89.4948763,32.019029,7.21635E+15
16075,-116.7502379,44.00243,9.7131E+15
16079,-115.8850916,47.3476935,3.91943E+15
37095,-76.1536867,35.4081567,5.19834E+15
19067,-92.7873669,43.052741,1.21084E+16
21145,-88.7124544,37.0541106,1.03413E+16
21225,-87.9516496,37.6580293,1.15489E+16
46125,-97.1501851,43.3086698,1.62575E+16
47029,-83.1192242,35.916198,5.69393E+15
47067,-83.2274928,36.5213528,5.48877E+15
47071,-88.1856958,35.2018926,8.95887E+15
45067,-79.3540014,34.0836195,5.88052E+15
72057,-66.1374675,17.9739287,NaN
22117,-90.0462534,30.8521435,5.96676E+15
29207,-89.9474812,36.8515565,1.30502E+16
13093,-83.807167,32.1519954,6.39388E+15
27145,-94.6104822,45.5552345,1.07906E+16
31155,-96.6420968,41.2233882,1.79205E+16
27141,-93.76913,45.4531762,9.2404E+15
46035,-98.1558683,43.6804393,1.58238E+16
47025,-83.6606975,36.501572,6.05381E+15
48337,-97.7250138,33.6783558,8.06863E+15
48049,-98.998456,31.7641372,4.81189E+15
55101,-87.7715988,42.7803923,5.25922E+15
55115,-88.7558134,44.7896407,6.83486E+15
19009,-94.9043119,41.679178,1.35386E+16
48207,-99.730774,33.1759638,5.90473E+15
40083,-97.4509518,35.9142774,1.1279E+16
36065,-75.4342824,43.2427273,3.74273E+15
8065,-106.350079,39.2053405,1.77036E+15
40121,-95.7481302,34.9255401,9.18864E+15
54017,-80.7114979,39.2643068,7.40998E+15
54105,-81.3829749,39.0200337,7.51034E+15
33003,-71.2015596,43.8677742,1.83216E+15
54095,-80.8772193,39.465634,6.83485E+15
69085,145.7667015,18.116365,NaN
27079,-93.730106,44.3734209,1.02662E+16
53017,-119.6946219,47.7417625,2.92172E+15
36009,-78.662332,42.2390986,4.89763E+15
55027,-88.7019394,43.4296276,9.30291E+15
19105,-91.1169141,42.1251175,1.15258E+16
20007,-98.685052,37.2229059,1.38702E+16
29169,-92.2070224,37.8248346,9.03257E+15
1045,-85.609476,31.4306536,6.79356E+15
20109,-101.1574016,38.9132702,1.91905E+16
6039,-119.7498023,37.2098213,1.64694E+16
29075,-94.4053211,40.2081271,1.47551E+16
31009,-99.9964074,41.931945,1.5854E+16
49009,-109.5057855,40.890099,3.71811E+15
56031,-104.9539626,42.1315927,6.41783E+15
37071,-81.1772556,35.2933443,5.62029E+15
35019,-104.7849677,34.8697822,5.17321E+15
30037,-109.1745855,46.3806243,4.38054E+15
37101,-78.3673482,35.5134188,7.37139E+15
6085,-121.6895401,37.2216142,5.11354E+15
45019,-79.94248,32.8004582,5.3623E+15
53005,-119.5166594,46.2281252,9.09606E+15
29001,-92.6035922,40.1906655,1.17637E+16
39043,-82.5868354,41.3941426,6.21257E+15
17183,-87.7267779,40.1867542,1.01766E+16
29189,-90.4460731,38.6406881,1.05808E+16
17007,-88.8242951,42.3189831,8.53433E+15
6103,-122.2322737,40.1261573,4.91245E+15
55025,-89.4178523,43.0674684,9.54895E+15
48151,-100.4031198,32.7404728,4.9793E+15
22085,-93.5595793,31.5604024,5.19446E+15
17137,-90.2050054,39.7176678,1.14423E+16
13235,-83.4818454,32.2388026,5.92019E+15
37015,-76.9623641,36.0590432,7.16494E+15
37167,-80.2543742,35.3104492,5.67387E+15
47143,-84.9495484,35.60059,6.74159E+15
37079,-77.6816876,35.481959,1.10426E+16
21131,-83.3886172,37.0878462,6.26383E+15
24039,-75.8533228,38.0744501,6.61913E+15
17123,-89.3423714,41.0311192,9.34533E+15
21143,-88.0833909,37.0239759,9.71159E+15
48095,-99.8636485,31.3188831,3.8404E+15
48081,-100.6352305,31.8771104,4.57361E+15
47133,-85.2830756,36.3448504,6.65137E+15
26063,-82.8570449,43.907616,4.48279E+15
26069,-83.3801412,44.3869118,3.18489E+15
13069,-82.8449401,31.5492452,6.02455E+15
13299,-82.4215072,31.050881,4.70609E+15
38037,-101.6390494,46.3578269,8.46493E+15
22051,-90.036231,29.5033,5.1253E+15
22103,-89.9519622,30.4100224,5.83931E+15
19083,-93.241669,42.3902079,1.29696E+16
22023,-93.1649478,29.871812,4.86595E+15
39027,-83.8045826,39.4166813,8.93704E+15
27137,-92.5145848,47.578635,5.29067E+15
39093,-82.179722,41.4388045,6.5111E+15
72143,-66.3364122,18.4362199,NaN
19015,-93.938605,42.038623,1.2611E+16
48373,-94.8373376,30.7845525,4.37677E+15
31051,-96.8557845,42.4850864,1.91494E+16
24025,-76.2997894,39.5374292,7.41481E+15
45037,-81.9682452,33.7764976,6.93911E+15
51001,-75.7578073,37.7659435,6.14232E+15
55015,-88.2121322,44.0784104,8.99175E+15
21121,-83.8555508,36.8885003,6.85329E+15
26067,-85.073766,42.9446503,7.9083E+15
37129,-77.8642043,34.1834455,4.86675E+15
47131,-89.1480777,36.3618921,1.17703E+16
21035,-88.2740857,36.6209783,1.08235E+16
51003,-78.5535056,38.0241841,4.77647E+15
47147,-86.8693538,36.5275092,9.66594E+15
51043,-77.9907479,39.1153068,5.38988E+15
53023,-117.5367052,46.4293176,5.15574E+15
21109,-84.0205757,37.4034585,7.76285E+15
27031,-90.3443192,47.7585562,3.42659E+15
45073,-83.0615395,34.7487656,5.84437E+15
22033,-91.093131,30.5439297,4.78477E+15
28021,-90.9154239,31.9728096,6.60997E+15
24037,-76.534487,38.2230765,5.50531E+15
26081,-85.547446,43.0324971,6.938E+15
37147,-77.3727387,35.5924897,8.51713E+15
30009,-109.0285543,45.2244683,4.86296E+15
31167,-97.1771094,41.9050454,2.22273E+16
13001,-82.2901025,31.739712,5.8871E+15
19099,-93.0541468,41.6855513,1.28424E+16
28153,-88.678214,31.642503,6.51664E+15
48101,-100.2764416,34.0919063,7.58987E+15
51081,-77.5602774,36.6803363,6.46208E+15
12105,-81.6935336,27.9536488,6.35611E+14
48503,-98.6783895,33.1587778,6.38688E+15
1123,-85.7996176,32.8633076,6.39692E+15
33015,-71.0990801,42.9886636,3.21806E+15
8105,-106.453128,37.4858534,2.9345E+15
19149,-96.2158638,42.7375854,1.77051E+16
36123,-77.1043238,42.638237,4.653E+15
53033,-121.8339765,47.4905518,1.94071E+15
41017,-121.2255751,43.9151181,2.22133E+15
19155,-95.5449053,41.3401835,1.51687E+16
29229,-92.479989,37.2676331,9.51786E+15
30101,-111.7334723,48.6451246,4.30658E+15
36107,-76.2974556,42.1780565,4.33757E+15
48287,-96.9768226,30.3214983,4.32021E+15
13121,-84.4681816,33.7900338,5.67633E+15
48073,-95.1563425,31.8438807,4.95543E+15
29007,-91.8434182,39.214481,1.21792E+16
45029,-80.6552438,32.8350184,5.15348E+15
55055,-88.7739847,43.0138045,9.38107E+15
5055,-90.5663459,36.1206072,1.14902E+16
48191,-100.5763434,34.4531894,9.0686E+15
55013,-92.3757305,45.8668974,6.8797E+15
35057,-105.8905574,34.5549784,4.07122E+15
53049,-123.7824193,46.5565866,1.09706E+15
37141,-77.8881063,34.5125561,7.31958E+15
48221,-97.8316766,32.430149,6.93712E+15
46117,-100.7478218,44.4139844,1.01924E+16
32031,-119.6632695,40.7313196,3.38274E+15
21007,-89.0103673,37.0513234,1.11476E+16
48009,-98.6872669,33.6163054,7.35682E+15
48023,-99.2081888,33.6188024,7.19399E+15
48405,-94.1631796,31.3824492,5.09512E+15
32029,-119.5246462,39.4383853,4.18073E+15
13249,-84.3227083,32.2634439,6.23082E+15
48313,-95.9303719,30.9668782,4.47644E+15
6077,-121.272244,37.9349815,8.79509E+15
28159,-89.0373913,33.0787236,7.95491E+15
21103,-85.1196472,38.4513829,8.73141E+15
21167,-84.8796946,37.8120852,7.63576E+15
31183,-98.5208533,41.9225747,1.97762E+16
21135,-83.3701427,38.5350468,7.29253E+15
27051,-96.0106987,45.9307426,9.28911E+15
28053,-90.5234209,33.1309962,9.38969E+15
1025,-87.8186244,31.6855211,6.0652E+15
20017,-96.5940289,38.2994749,1.2938E+16
21221,-87.8586515,36.8076808,9.1429E+15
1069,-85.2964111,31.1581831,6.23752E+15
46003,-98.5775872,43.7247191,1.53666E+16
2013,-161.9974772,55.2450437,NaN
31061,-98.96208,40.1832031,1.86092E+16
24029,-76.1259867,39.2412793,8.37046E+15
20037,-94.8538967,37.5058215,1.28122E+16
27023,-95.5641082,45.0286254,1.09335E+16
46103,-102.8238015,44.0023492,8.16369E+15
45049,-81.1438217,32.7783341,5.73329E+15
16043,-111.484429,44.2180909,5.9355E+15
13029,-81.4385431,32.0179692,5.43483E+15
51053,-77.6354922,37.0734984,5.81032E+15
12111,-80.4435357,27.3798137,8.22974E+14
36055,-77.7005177,43.2503466,3.82681E+15
46083,-96.7222862,43.2794204,1.55979E+16
55017,-91.2835054,45.0690918,8.34416E+15
20207,-95.7584691,37.8881929,1.32596E+16
21157,-88.3327524,36.882017,1.06017E+16
13065,-82.7026143,30.9176531,5.16595E+15
13185,-83.2689952,30.833145,4.98731E+15
15005,-156.9740097,21.2187644,NaN
15007,-159.7059653,22.0120383,NaN
26099,-82.9114562,42.6715526,5.95889E+15
13287,-83.6203195,31.7248005,5.54844E+15
17079,-88.1507245,39.0048857,1.03485E+16
48331,-96.9843946,30.791242,4.6264E+15
18147,-87.0103746,38.0096966,1.10593E+16
21099,-85.8784426,37.3058265,9.45237E+15
21137,-84.6583354,37.4571737,8.14467E+15
30005,-108.9676475,48.4282823,4.36439E+15
51710,-76.2446413,36.9230149,5.73238E+15
48389,-103.712706,31.308366,4.73686E+15
51155,-80.7134439,37.0633853,3.69242E+15
37179,-80.5304264,34.9918204,6.33929E+15
38053,-103.4032148,47.7424751,7.00277E+15
12091,-86.5910804,30.6143245,5.66281E+15
6001,-121.912488,37.6471385,4.64986E+15
17013,-90.6662948,39.1642619,1.21671E+16
18085,-85.8615754,41.2442928,1.12616E+16
28103,-88.5661522,33.106606,8.57386E+15
5147,-91.2445353,35.1927768,9.61297E+15
34015,-75.1456793,39.7228745,5.28215E+15
33011,-71.7230554,42.9115317,2.91072E+15
30045,-110.30532,47.032558,4.09793E+15
37121,-82.1635541,36.013102,2.94856E+15
30077,-112.9310998,46.8442254,3.41518E+15
41053,-123.3986397,44.9003723,2.85751E+15
41065,-121.1650693,45.1645359,2.59991E+15
46105,-102.4679947,45.4833865,8.03724E+15
19173,-94.6971082,40.7379489,1.38812E+16
1129,-88.2124041,31.4085035,6.11765E+15
39039,-84.4864334,41.3216789,1.00541E+16
54025,-80.4505897,37.9244177,4.58959E+15
17121,-88.9203624,38.6482361,1.05516E+16
51051,-82.3492199,37.1367011,4.92193E+15
51007,-77.9774619,37.3319271,5.13213E+15
13243,-84.7523108,31.762651,5.9932E+15
35029,-107.7471911,32.1845231,4.72846E+15
48355,-97.5162143,27.7400315,2.0761E+15
56045,-104.5700202,43.8462133,6.39063E+15
72137,-66.1931933,18.45691,NaN
17187,-90.6202228,40.8504412,1.0935E+16
1089,-86.5510802,34.7642377,8.42429E+15
47189,-86.2911813,36.1494307,9.56871E+15
48063,-94.979085,32.9745813,7.35082E+15
40067,-97.8388896,34.1050824,8.54393E+15
54085,-81.0663167,39.1771118,7.60604E+15
19145,-95.1443014,40.7390972,1.45212E+16
20087,-95.375314,39.239644,1.41684E+16
22045,-91.8427057,29.6060126,4.57146E+15
2158,-163.1901714,62.2835878,NaN
37133,-77.4994691,34.7631087,6.44408E+15
27043,-93.9472338,43.6765219,1.17178E+16
47057,-83.5095458,36.2775091,6.55343E+15
48161,-96.1449568,31.7017487,5.41119E+15
42087,-77.6518322,40.6016153,5.57264E+15
1041,-86.3200384,31.7303106,6.17963E+15
51520,-82.1575641,36.6169541,5.24386E+15
48399,-99.9827145,31.8451193,4.76648E+15
48443,-102.0725126,30.2323427,3.55842E+15
20153,-101.0767378,39.7861975,1.7133E+16
20193,-101.0833859,39.3577126,1.80222E+16
13161,-82.6368248,31.8116153,5.96624E+15
19035,-95.6332616,42.7427375,1.50734E+16
5145,-91.7530339,35.2551175,9.84467E+15
28083,-90.2949343,33.5497896,7.78078E+15
29053,-92.8100688,38.8470929,1.23945E+16
26043,-87.8661386,46.0128332,4.17769E+15
17197,-87.9784564,41.4484742,9.32994E+15
48117,-102.6075637,34.9407663,1.83254E+16
46011,-96.7977971,44.3766745,1.11213E+16
29047,-94.4215024,39.3155512,1.33882E+16
28027,-90.6040104,34.2303156,8.57701E+15
18011,-86.4690137,40.0508916,9.89088E+15
19057,-91.1869253,40.9153393,1.18429E+16
19163,-90.6222889,41.6420791,1.06815E+16
20143,-97.6548025,39.1379632,1.61422E+16
12023,-82.6233712,30.2216509,3.52494E+15
12059,-85.8159385,30.8620072,6.03357E+15
28047,-89.0833762,30.4165357,5.44477E+15
72141,-66.7029886,18.270865,NaN
47011,-84.8594137,35.1539144,7.8286E+15
27017,-92.6710435,46.6038184,6.68007E+15
48315,-94.3568533,32.7981821,6.29467E+15
36095,-74.4381718,42.591294,4.6276E+15
40117,-96.6966693,36.3137038,1.11683E+16
36007,-75.8302833,42.1619773,4.25464E+15
48291,-94.8440607,30.1585081,4.6442E+15
39009,-82.0458853,39.3327548,7.69012E+15
39081,-80.7635272,40.3993836,6.4126E+15
54083,-79.8677881,38.7810953,4.04609E+15
54049,-80.2434018,39.5058387,5.57551E+15
34011,-75.1216277,39.3284336,6.2754E+15
6057,-120.7713429,39.2975082,4.93408E+15
55031,-91.8924773,46.4632185,5.70516E+15
21199,-84.5769692,37.107452,7.65443E+15
37065,-77.6027422,35.9170773,7.90935E+15
48241,-94.0222943,30.7529323,4.62873E+15
49001,-113.2389481,38.357535,5.25195E+15
13213,-84.7379899,34.7970974,8.36571E+15
18075,-85.0023313,40.434956,1.22323E+16
26117,-85.1494679,43.3127822,6.76327E+15
36083,-73.5138454,42.7104206,4.30249E+15
12021,-81.4009553,26.118786,-2.53768E+14
35031,-108.2532938,35.5840616,2.87751E+15
13017,-83.147197,31.7407715,5.4678E+15
5077,-90.7797172,34.7795048,1.03527E+16
12003,-82.3022838,30.3244416,3.09815E+15
13173,-83.0631635,31.0381973,6.09644E+15
20159,-98.2014154,38.3471776,1.70381E+16
1015,-85.8279089,33.7705162,6.47727E+15
28059,-88.6251005,30.4560045,5.35865E+15
21037,-84.3795832,38.9469811,8.51946E+15
21057,-85.3884841,36.7823717,7.64377E+15
28107,-89.9630654,34.3652052,7.96518E+15
48195,-101.3569304,36.2728469,1.94483E+16
48071,-94.6694454,29.6963741,3.91633E+15
13239,-85.0047978,31.8629381,4.25466E+15
48199,-94.3931782,30.3296483,4.85148E+15
39143,-83.1427763,41.3553193,7.82141E+15
23021,-69.1022311,45.9156393,1.34076E+15
17153,-89.1277549,37.2156152,1.0952E+16
40107,-96.3277619,35.466804,1.00238E+16
26145,-84.05541,43.3282667,6.47906E+15
35039,-106.6939829,36.5096687,2.6024E+15
50005,-72.1121676,44.4687907,3.43045E+15
51023,-79.7975457,37.5654822,4.70743E+15
17119,-89.9002267,38.8271195,1.11154E+16
48085,-96.579428,33.1944942,7.61498E+15
45001,-82.4540577,34.229041,6.38781E+15
31053,-96.6458524,41.5770082,1.95851E+16
12115,-82.4237137,27.2253265,2.58433E+14
55077,-89.4090953,43.8260529,7.42146E+15
4015,-113.7496891,35.717705,5.23856E+15
4025,-112.5772247,34.631071,4.6117E+15
45051,-78.9766749,33.9092694,5.9871E+15
42091,-75.3702011,40.2099992,5.21367E+15
16061,-116.42376,46.2363277,5.56495E+15
72013,-66.6749944,18.4340042,NaN
51720,-82.625996,36.9315489,4.59063E+15
34027,-74.5472917,40.8588961,3.82921E+15
29211,-93.1097826,40.209587,1.30839E+16
20135,-99.9087452,38.4804369,1.9268E+16
48039,-95.434647,29.1678175,3.30334E+15
51790,-79.0618761,38.1579778,4.80968E+15
31029,-101.6941918,40.5303903,1.76996E+16
39113,-84.2905915,39.7537357,9.07218E+15
48447,-99.205796,33.1706954,6.10232E+15
13221,-83.0740805,33.8668062,7.58974E+15
5029,-92.6892479,35.265702,8.36815E+15
29147,-94.8831457,40.3611359,1.42696E+16
38073,-97.6475541,46.4492764,1.04747E+16
26017,-83.9787007,43.6997112,5.18195E+15
47157,-89.8946125,35.1845529,9.44038E+15
6007,-121.6032086,39.6653362,5.84401E+15
27115,-92.7630936,46.1009402,6.76878E+15
48021,-97.3106392,30.1007718,4.82533E+15
53039,-120.7793049,45.8704463,3.28834E+15
53055,-123.1037693,48.5071904,6.53303E+14
55009,-87.9961303,44.4740244,8.76326E+15
20205,-95.7451749,37.5585146,1.26014E+16
22069,-93.0825461,31.7325086,5.71283E+15
22109,-90.8436739,29.3341299,4.38222E+15
13155,-83.2770374,31.6043062,5.31315E+15
2185,-153.4728302,69.4493427,NaN
26011,-83.7406755,44.0368327,4.30875E+15
19111,-91.4771574,40.6475875,1.30395E+16
20141,-98.7679416,39.3482608,1.75039E+16
26047,-84.9868217,45.5900944,3.3659E+15
19071,-95.5991816,40.7425902,1.54177E+16
23015,-69.5136244,43.9947814,1.85705E+15
36099,-76.827088,42.7822943,5.07994E+15
21125,-84.119395,37.1132678,7.00049E+15
47121,-84.8161015,35.512203,6.81875E+15
29213,-93.0428188,36.6498267,9.95327E+15
13269,-84.2514261,32.5546668,6.44068E+15
51830,-76.7081925,37.269481,5.37558E+15
48415,-100.9133465,32.7443531,5.19528E+15
8047,-105.5288778,39.8611555,3.53812E+15
40087,-97.4498032,35.0164359,9.78504E+15
54071,-79.3406175,38.6744501,4.15501E+15
51139,-78.4918718,38.6232085,6.23367E+15
40079,-94.6950743,34.8973562,8.81117E+15
54089,-80.856325,37.6559986,4.01988E+15
37119,-80.8338317,35.2468623,5.47095E+15
34013,-74.2462919,40.7874003,4.29318E+15
29115,-93.108019,39.8644404,1.21675E+16
13209,-82.5333487,32.1721081,5.32721E+15
41055,-120.6785124,45.3992158,2.82026E+15
13133,-83.1666253,33.5767036,6.6765E+15
46017,-99.2039983,44.0443062,1.25978E+16
46095,-100.7552096,43.5813343,1.09433E+16
48135,-102.5425068,31.8653008,4.86341E+15
48293,-96.593623,31.5475427,5.71066E+15
53027,-123.8267349,47.1137324,8.03182E+14
54003,-78.0377535,39.4479382,5.15878E+15
72149,-66.4722435,18.1307185,NaN
30067,-110.5349297,45.4630812,3.22709E+15
48121,-97.1211403,33.205132,7.81856E+15
45021,-81.6076469,35.0497962,5.4291E+15
37199,-82.3039535,35.8893259,3.98501E+15
48387,-95.0484293,33.6196255,7.69477E+15
48321,-96.0015316,28.7747601,2.86164E+15
27149,-95.9923146,45.5934609,1.02108E+16
13301,-82.6880123,33.4191691,5.71309E+15
48197,-99.7456973,34.2899036,8.34987E+15
17133,-90.1790777,38.2779831,1.11191E+16
13165,-81.9715244,32.7945631,6.98919E+15
21085,-86.3440114,37.4585771,8.61507E+15
48363,-98.3179673,32.7522042,6.46572E+15
13149,-85.1378862,33.2913469,7.02261E+15
1079,-87.3218651,34.529776,9.27227E+15
72061,-66.1140555,18.3443567,NaN
28093,-89.504231,34.7661897,7.44319E+15
20025,-99.8138686,37.2338311,1.66723E+16
20081,-100.8799515,37.554979,2.70161E+16
22013,-93.0411511,32.3409517,5.94564E+15
13295,-85.3054565,34.735802,7.76683E+15
19095,-92.0591226,41.6839184,1.24949E+16
31019,-99.0749839,40.8552654,2.14622E+16
40007,-100.4830555,36.7483343,1.64768E+16
19023,-92.780153,42.734757,1.17328E+16
30085,-104.9951698,48.2827471,6.23409E+15
72017,-66.5582299,18.4699891,NaN
53015,-122.6784596,46.1967854,1.89874E+15
48297,-98.1269608,28.3515349,2.31262E+15
29135,-92.5836417,38.6330371,1.21336E+16
51193,-76.8039326,38.109311,6.33652E+15
37197,-80.6651641,36.1587653,6.63734E+15
6047,-120.7228019,37.1948063,1.93629E+16
40043,-99.014385,35.9779598,1.06354E+16
37023,-81.7061795,35.746182,5.03978E+15
37191,-78.0086695,35.3541896,1.08029E+16
42123,-79.2981823,41.8342984,4.80951E+15
5061,-93.9909315,34.0830639,8.4054E+15
37059,-80.5425524,35.9293554,6.62168E+15
37111,-82.0480438,35.6822711,4.27678E+15
5099,-93.3050716,33.6666991,6.81536E+15
8125,-102.4216491,40.0007703,1.58394E+16
48421,-101.8992648,36.2785929,2.28482E+16
48463,-99.768427,29.3503081,3.253E+15
39011,-84.2240177,40.561309,1.17717E+16
22015,-93.6265609,32.6984813,6.22406E+15
19063,-94.6693702,43.3779844,1.22724E+16
20169,-97.6514783,38.7918043,1.63322E+16
21153,-83.069721,37.698983,6.86454E+15
48017,-102.8303446,34.0675209,9.70423E+15
29027,-91.9234458,38.835547,1.18018E+16
56001,-105.7218826,41.6655141,3.97589E+15
56029,-109.5935975,44.4923865,3.86292E+15
42093,-76.6652253,41.0292837,5.75126E+15
36081,-73.8412089,40.6546581,5.45379E+15
12121,-82.9927542,30.1892438,4.05978E+15
26031,-84.4954307,45.4760217,3.73547E+15
26051,-84.3898162,43.9897504,5.22635E+15
21173,-83.9124157,38.0381086,8.60384E+15
45057,-80.7036885,34.6868182,6.05724E+15
21123,-85.6968413,37.5444624,9.54908E+15
19193,-96.0532956,42.3932198,1.60703E+16
12123,-83.6395729,29.967146,4.56009E+15
17003,-89.3495158,37.1836583,1.12854E+16
29099,-90.5436807,38.2576296,1.03802E+16
29113,-90.9629165,39.0622547,1.26443E+16
13051,-81.085184,31.9804037,4.85398E+15
12125,-82.366918,30.0542796,3.80887E+15
36037,-78.1927784,43.0009096,5.71866E+15
19041,-95.1498753,43.0812244,1.315E+16
30025,-104.4057182,46.3181841,6.36067E+15
46107,-99.9620034,45.0527131,1.08792E+16
48109,-104.5269447,31.4459085,4.51131E+15
23005,-70.3303753,43.8083479,2.02737E+15
48013,-98.535381,28.8914775,2.8112E+15
20095,-98.1445285,37.5529509,1.44521E+16
13241,-83.4048701,34.8839345,4.89659E+15
54097,-80.2316057,38.9025302,5.37142E+15
29215,-91.9644783,37.3142565,9.57486E+15
5119,-92.312996,34.7703106,8.43597E+15
19047,-95.3890903,42.0431192,1.44761E+16
16005,-112.2289819,42.6929211,8.32261E+15
39055,-81.1735054,41.4993217,7.02437E+15
72035,-66.1516668,18.103624,NaN
6107,-118.7810551,36.2288339,2.51077E+16
72015,-66.0419453,17.9720599,NaN
